ID,Station,Section,Side,X,Y,Z
135,4,6,,3066.94,528.64,1340.06
136,4,7,,3066.94,269.5,1422.6
137,4,8,,3066.94,0.0,1450.47
138,4,9,,3066.94,-269.5,1422.6
139,4,10,,3066.94,-528.64,1340.06
140,4,11,,3066.94,-767.47,1206.03
141,4,12,,3066.94,-976.8,1025.64
142,4,13,,3066.94,-1148.6,805.84
143,4,14,,3066.94,-1276.25,555.07
144,4,15,,3066.94,-1354.86,282.97
145,4,16,,3066.94,-1381.4,0.0
146,4,17,,3066.94,-1354.86,-282.97
147,4,18,,3066.94,-1276.25,-555.07
148,4,19,,3066.94,-1148.6,-805.84
149,4,20,,3066.94,-976.8,-1025.64
150,4,21,,3066.94,-767.47,-1206.03
151,4,22,,3066.94,-528.64,-1340.06
152,4,23,,3066.94,-269.5,-1422.6
153,4,24,,3066.94,-0.0,-1450.47
154,4,25,,3066.94,269.5,-1422.6
155,4,26,,3066.94,528.64,-1340.06
156,4,27,,3066.94,767.47,-1206.03
157,4,28,,3066.94,976.8,-1025.64
158,4,29,,3066.94,1148.6,-805.84
159,4,30,,3066.94,1276.25,-555.07
160,4,31,,3066.94,1354.86,-282.97
161,5,0,,3833.67,1556.72,0.0
162,5,1,,3833.67,1526.81,318.89
163,5,2,,3833.67,1438.22,625.52
164,5,3,,3833.67,1294.37,908.11
165,5,4,,3833.67,1100.77,1155.81
166,5,5,,3833.67,864.87,1359.08
167,5,6,,3833.67,595.73,1510.13
168,5,7,,3833.67,303.7,1603.15
169,5,8,,3833.67,0.0,1634.56
170,5,9,,3833.67,-303.7,1603.15
171,5,10,,3833.67,-595.73,1510.13
172,5,11,,3833.67,-864.87,1359.08
173,5,12,,3833.67,-1100.77,1155.81
174,5,13,,3833.67,-1294.37,908.11
175,5,14,,3833.67,-1438.22,625.52
176,5,15,,3833.67,-1526.81,318.89
177,5,16,,3833.67,-1556.72,0.0
178,5,17,,3833.67,-1526.81,-318.89
179,5,18,,3833.67,-1438.22,-625.52
180,5,19,,3833.67,-1294.37,-908.11
